Date,spy,spyv,spyg,true label,1 ws,1 ld ,3 ws,3 ls,sc 1-ws,sc 1-ls,best,,,,,,,,,,,,,100,,,,,,,,
,,,,,,,,,,,Date,spy,spyv,spyg,true label,1 ws,1 ld ,3 ws,3 ls,sc 1-ws,sc 1-ls,,Date,SPY,SPYV,SPYG,1-WS,1-LS,3-WS,3-LS,SC 1-WS,SC 1-LS
10/21/14,0.019810709,0.016830677,0.020629795,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
9/9/20,0.019747167,0.0101472,0.025968927,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
2/6/18,0.019702342,0.013360116,0.022336508,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
9/28/22,0.019676399,0.020120827,0.018890058,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
8/29/07,0.019621278,0.018225833,0.020818267,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
8/8/19,0.019619978,0.017664443,0.020697061,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
8/21/09,0.019605712,0.018178682,0.016366808,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/17/14,0.019604703,0.018408977,0.019744486,growth,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
10/18/11,0.019545632,0.028765175,0.013408701,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
4/21/09,0.01953726,0.022645211,0.014520913,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
12/4/15,0.019503164,0.016656018,0.021209151,growth,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
11/5/20,0.019502578,0.015244858,0.022700932,growth,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
11/14/23,0.019400732,0.024102121,0.015665842,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
4/1/09,0.019365929,0.014339314,0.014654114,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
11/4/10,0.01925841,0.023153352,0.016635915,value,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
6/16/20,0.019247862,0.018951114,0.020728933,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
11/2/23,0.019164411,0.01809286,0.018958229,growth,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
7/15/22,0.019105016,0.019246645,0.018637036,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
6/2/22,0.019043407,0.012746832,0.025935079,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
10/21/11,0.018987162,0.013201378,0.019224071,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
9/2/15,0.018981036,0.015520983,0.019719106,growth,Growth,Value,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
11/18/08,0.018836785,0.005638109,-0.004066023,value,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
11/11/11,0.018822659,0.015053007,0.019996564,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
5/23/22,0.018709949,0.017982771,0.020037514,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
9/30/15,0.018658483,0.017390573,0.019016445,growth,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
1/20/23,0.0186291,0.01708118,0.019148133,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
8/8/08,0.018581588,0.027878251,0.02225981,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
3/20/08,0.018522574,0.025641259,0.012992466,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
10/5/11,0.018515622,0.006662664,0.015565464,growth,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
5/5/23,0.018512606,0.015422979,0.020954787,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
7/27/12,0.018432735,0.017968987,0.019077569,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
3/5/21,0.018396415,0.020458719,0.016071752,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
3/2/22,0.018396238,0.018957353,0.017288284,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
11/5/09,0.018395046,0.002713848,0.007805656,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
8/17/07,0.018367235,0.025560565,0.016054517,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
1/31/08,0.018234583,0.014548286,0.013157705,value,Growth,Value,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
7/24/06,0.018233412,0.015420497,0.015987551,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
11/3/11,0.018227498,0.020035724,0.020941803,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
10/6/11,0.018091413,0.023256266,0.021682684,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
6/28/16,0.018035938,0.016318322,0.017008774,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
3/13/12,0.018025724,0.019875769,0.013029536,value,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
1/31/22,0.018010971,0.008557358,0.026132655,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/29/22,0.018000322,0.017466174,0.017237974,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
9/7/22,0.017964825,0.016768878,0.019097878,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
10/25/18,0.017940357,0.010041512,0.025298036,growth,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
9/28/09,0.017903171,0.014933693,0.017062211,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
7/30/08,0.017817589,0.018649585,0.01353968,value,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
10/5/15,0.017794609,0.026361461,0.01576444,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/21/21,0.017759017,0.015136258,0.019311198,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
7/8/08,0.01775712,0.011840496,0.008581267,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
1/8/15,0.01774494,0.018505422,0.018636903,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
10/5/20,0.017733163,0.015181535,0.01849249,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
5/29/09,0.017707508,0.015521833,0.011056665,value,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
11/3/20,0.017656184,0.018536902,0.017988487,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
1/3/06,0.017589061,0.015685098,0.014366934,value,na,na,na,na,na,na,,,,,,,,,,,,,,,,,,,,,,
3/16/23,0.017545146,0.015897376,0.018536216,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
10/8/14,0.017489619,0.012187295,0.018445136,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
10/7/20,0.017406643,0.016076187,0.018674828,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
3/9/18,0.01740243,0.016468806,0.018254259,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
5/6/09,0.017334383,0.025651686,0.00742658,value,Growth,Value,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
11/23/07,0.017292663,0.016750075,0.009177507,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
9/15/11,0.017257162,0.015915905,0.014611375,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
3/3/11,0.0172247,0.017185404,0.018717435,growth,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
10/14/09,0.017215546,0.019189428,0.01547738,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
5/21/12,0.017188196,0.004501697,0.019898009,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
3/6/07,0.01710958,0.014962088,0.012957273,value,Growth,Value,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
10/14/11,0.017094053,0.01794478,0.017454309,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
12/18/13,0.017072645,0.015246095,0.013766146,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
6/29/16,0.017027532,0.018628662,0.017132643,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/31/12,0.016996281,0.01498705,0.018645244,growth,Growth,Value,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
5/20/20,0.016987914,0.015714261,0.019349954,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
1/4/10,0.016959097,0.016000012,0.016037559,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
12/9/11,0.016942449,0.012768524,0.016758763,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
8/12/22,0.016928905,0.014145016,0.019893997,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
10/22/15,0.016893996,0.01838138,0.015143567,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
2/16/16,0.016878527,0.015903377,0.019763738,growth,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
10/14/21,0.016820707,0.015140156,0.01850686,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
7/13/12,0.016777921,0.016982618,0.012720485,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
8/6/07,0.016759735,0.029597112,0.015810223,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
12/5/07,0.01673979,0.014105194,0.013874758,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
9/16/08,0.016736999,0.014891224,0.007625597,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
2/1/21,0.016645409,0.008564871,0.021802434,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
9/28/20,0.016609512,0.015146415,0.017315162,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
5/8/20,0.01654627,0.022710889,0.013144905,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
1/28/08,0.016536558,0.020734093,0.009254095,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
3/14/23,0.016529981,0.016546029,0.017231182,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
7/26/12,0.016497132,0.019530146,0.01620824,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
8/3/09,0.016496359,0.01231713,0.017798799,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
3/21/07,0.01645786,0.018163914,0.016381286,value,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
1/14/16,0.016417082,0.017344188,0.015532279,value,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
2/17/16,0.016334803,0.015210538,0.017648242,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
11/2/11,0.016311513,0.014375228,0.011731557,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
7/19/11,0.016231406,0.012623539,0.021471397,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
9/25/20,0.016166923,0.011576443,0.019310599,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
11/26/18,0.016144363,0.012684405,0.017803995,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
4/19/22,0.016142663,0.01271604,0.019428462,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
3/11/16,0.01613738,0.018416926,0.016078873,value,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
2/15/22,0.016127049,0.010760592,0.020194014,growth,Growth,Value,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
3/26/21,0.016114872,0.015708197,0.016155353,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
11/24/20,0.016113512,0.021614893,0.012227615,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
10/12/20,0.01608765,0.007004195,0.02204592,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
2/1/08,0.016087593,0.014720981,0.018552749,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
3/3/23,0.016037809,0.016053147,0.016331228,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
2/1/11,0.016008868,0.019643218,0.014055434,value,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
10/25/22,0.015968637,0.012168734,0.020022736,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
2/23/18,0.015939508,0.016241175,0.017176481,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
1/3/12,0.015936318,0.019904331,0.011116887,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
4/10/18,0.015900225,0.015769651,0.017835447,growth,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
11/18/15,0.015865721,0.016087244,0.014802315,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
4/18/06,0.015855902,0.019370822,0.015025716,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
1/30/19,0.015830431,0.01278068,0.019491998,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
7/12/07,0.015790708,0.020036137,0.016987242,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
2/16/10,0.015734868,0.021677244,0.014696764,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
8/3/22,0.015659304,0.008027028,0.023299671,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
7/30/07,0.015643296,0.009732654,0.009398757,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
9/25/08,0.015639393,0.023951076,0.011228775,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/15/21,0.015625218,0.008062648,0.021457108,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
11/10/23,0.015604792,0.013859041,0.017098272,growth,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
8/13/19,0.01555174,0.014739573,0.014367669,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
2/1/10,0.015550667,0.01263125,0.010389968,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
9/9/22,0.015535296,0.012490047,0.019680907,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
3/21/11,0.015497672,0.009719824,0.017047276,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
8/27/10,0.015489723,0.017683106,0.016575755,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
7/6/20,0.01543759,0.009612307,0.020399282,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
5/14/21,0.015355288,0.011832747,0.017832749,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
10/15/15,0.015354882,0.014789515,0.014749903,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
12/2/21,0.015316209,0.021972489,0.009452966,value,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
9/20/10,0.015290088,0.015014276,0.014048005,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
2/4/20,0.015241232,0.011437128,0.01799306,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
9/13/12,0.015236478,0.017580903,0.018160256,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
4/9/20,0.01521729,0.021353378,0.008971034,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
6/13/13,0.015208433,0.015193494,0.013066903,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
11/16/15,0.015206925,0.013354125,0.014124593,growth,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
9/16/09,0.015133855,0.014416304,0.013758614,value,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
4/24/09,0.015110957,0.007302684,0.019983531,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
7/13/10,0.0150888,0.016651288,0.015863074,value,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
3/24/22,0.015074371,0.010449516,0.018195656,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
2/24/22,0.015049207,-0.00025091,0.030257987,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
2/9/18,0.015021563,0.01266251,0.017641578,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
7/7/22,0.014977084,0.0102841,0.019903334,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
3/25/20,0.014970139,0.018969215,0.005585048,value,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
6/13/07,0.014967817,0.013206526,0.013146635,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
12/21/22,0.014952636,0.015368674,0.01476372,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
10/2/15,0.014937663,0.010568048,0.019828674,growth,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
10/5/09,0.014928198,0.015961869,0.012872769,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
7/8/16,0.014890432,0.016119187,0.015589626,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
2/5/09,0.014880362,-0.001986647,0.021936857,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
5/27/20,0.014879251,0.022766508,0.008448823,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
1/22/15,0.014871057,0.013268787,0.015049606,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
1/7/21,0.014857707,0.006289294,0.021155155,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
10/30/18,0.0148185,0.016626138,0.014088803,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
4/17/12,0.01481186,0.015228992,0.015025262,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
7/1/11,0.014776044,0.013523369,0.012813806,value,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
11/24/10,0.014774323,0.01171363,0.017697203,growth,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
4/16/13,0.014762551,0.01032876,0.01126449,growth,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
8/16/19,0.014755153,0.01761945,0.013199744,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
11/18/10,0.014718566,0.013970919,0.015977391,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
1/31/23,0.014703387,0.014139351,0.014215332,growth,Value,Growth,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
6/29/20,0.014697446,0.017009064,0.012606032,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
2/12/18,0.014684603,0.011490283,0.016727341,growth,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
4/16/09,0.014662645,0.018367402,0.019220376,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
2/9/22,0.014636014,0.010794133,0.018173794,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/16/15,0.014631748,0.013703051,0.015890219,growth,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
5/21/10,0.014599141,0.009566164,0.010597754,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
7/29/22,0.014578629,0.007495519,0.021486846,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
2/2/23,0.014557038,0.01784868,0.011825561,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
3/29/23,0.014534842,0.01550199,0.013079173,value,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
8/26/11,0.014533809,0.012238997,0.015151509,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
11/16/09,0.01450458,0.014901481,0.013624303,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
3/11/19,0.014501498,0.013823293,0.015054183,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
2/22/16,0.014479227,0.016395571,0.014116349,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
8/22/08,0.014475614,0.014080734,0.007809768,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
9/11/08,0.014467943,-0.00219449,0.015418371,growth,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
9/2/20,0.014464175,0.017341154,0.01255139,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
6/2/23,0.014461163,0.017333982,0.012199368,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
2/3/15,0.014460766,0.017454835,0.009801743,value,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
8/29/23,0.014454769,0.011175804,0.017162497,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
4/27/20,0.014418303,0.020751381,0.009557511,value,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
12/12/22,0.014417252,0.014437703,0.013063233,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
12/21/07,0.014416122,0.020298379,0.015483385,value,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
11/4/22,0.014393093,0.01353868,0.014643081,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
4/5/21,0.014353258,0.009436257,0.019560033,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
9/12/16,0.014347179,0.011041476,0.014664551,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
7/20/21,0.014330446,0.016619083,0.012285282,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
10/6/09,0.014324201,0.007306929,0.016276297,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
6/21/21,0.014315921,0.019023644,0.008976673,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
12/6/07,0.014313554,0.016048217,0.01588125,value,Value,Growth,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
3/5/10,0.014293135,0.012702384,0.012615351,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
3/9/21,0.014277433,-0.002141263,0.030433947,growth,Value,Growth,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
12/31/08,0.014274519,0.016884581,0.016783853,value,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
6/15/22,0.014256282,0.007334943,0.022638583,growth,Growth,Value,Value,Growth,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
6/27/07,0.014229051,0.014335465,0.00631569,value,Growth,Value,Growth,Value,Cash,SPY,,,,,,,,,,,,,,,,,,,,,,
12/27/21,0.014152089,0.010144907,0.017446667,growth,Growth,Value,Growth,Value,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
2/2/21,0.014140388,0.013762543,0.014758197,growth,Growth,Value,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
8/25/22,0.01411754,0.011432905,0.016309862,growth,Value,Growth,Value,Growth,SPY,Cash,,,,,,,,,,,,,,,,,,,,,,
